State,Year,annual_average_dni,annual_average_precipitation,annual_average_snowfall,annual_average_temperature,annual_average_windspeed,annual_gdp,annual_revenue_of_electricity_providers,annual_subsidies,average_electricity_price,prime_supplier_residual_oil,total_coal_consumption,total_natural_gas_consumption,potential_hydro_cap,potential_hydro_gen,total_state_area,electricity_generated_from_biomass,electricity_generated_from_coal,electricity_generated_from_geothermal,electricity_generated_from_hydroelectrical,electricity_generated_from_natural_gas,electricity_generated_from_others,electricity_generated_from_other_gases,electricity_generated_from_petroleum,electricity_generated_from_pump_storage,electricity_generated_from_solar_and_photovoltaics,electricity_generated_from_wind,electricity_generated_from_wood_and_wood_derivatives,renewable_energy_percentage
AZ,2012,7.416945294,264.1112727,609.7209302,15.48414894,27.75,107718.8,7361001000,-560,9.81,0,21460814,332068,515,3090,113990,53871,40115665,0,6716932,30295011,0,0,41911,79445,955443,0,0,9.974268792
AZ,2013,7.334907351,325.1140078,423.5714286,14.35683908,28.6875,110301.4,7669322000,-564.4,10.14,0,23297845,332073,515,3090,113990,69136,43492377,0,5914659,29684631,0,0,42964,24271,2111436,0,0,9.982240603
AZ,2014,7.37736806,327.5876364,159.7704918,15.37,28.25,111729.9,7764422000,-525.8,10.18,0,22911006,306715,515,3090,113990,69046,42665152,0,6162855,27346767,0,0,57059,13892,3101425,0,0,11.76991404
AZ,2015,6.986684903,386.4873016,492.1071429,14.88890909,29.66666667,112938.9,7999461000,-542.6,10.34,0,19812367,351263,515,3090,113990,49644,36167169,0,6535721,33657103,0,0,48118,73070,3456607,0,0,12.64578915
AZ,2016,7.474159758,351.9478088,445,15.34554878,31.11764706,113490.4,8082024000,-728.4,10.33,0,16639319,360576,515,3090,113990,43213,30403393,0,7157611,34205130,0,0,51936,58630,3752927,0,0,14.5526202
UT,1998,6.068572849,649.3018957,1426.669173,7.39640625,37,85713.8,1068812000,-151.5,5.16,3.2,0,169776,678,4005,84897,0,33587674,160057,1314711,528257,0,284783,34948,0,0,0,0,4.106795714
UT,1999,6.653069824,472.6563877,1069.258993,8.052864322,32.375,89291.6,1063740000,-163.5,4.86,1.9,0,159889,678,4005,84897,8169,34533781,155530,1255142,610057,0,191285,30664,0,0,0,0,3.857157397
UT,2000,6.309829579,520.1820755,1253.576923,8.192346939,33.14285714,92626.6,1123003000,-160.3,4.84,0,0,164557,678,4005,84897,9110,34491424,151843,746125,890228,0,257857,57971,4516,0,0,0,2.490076641
UT,2001,6.406357332,453.5236967,1449.74359,8.203333333,31.22222222,94102.6,1210657000,-234.8,5.21,0,14905720,159299,678,4005,84897,5494,33679308,152742,508406,1446077,4148,0,57575,0,0,0,0,1.859336889
UT,2002,6.853916442,376.9494898,885.6037736,7.374554974,31.66666667,95899.2,1254539000,-203.1,5.39,0,15643508,163379,678,4005,84897,6269,34487723,217652,457732,1380180,4928,0,53520,0,0,0,0,1.862032686
UT,2003,6.398566247,481.5074074,1109.36,8.390740741,32,97639.9,1289928000,-253.4,5.41,56.2,16302162,154125,678,4005,84897,5082,35978648,198465,421338,1383108,4158,0,32866,0,0,0,0,1.643410755
UT,2004,6.192115456,592,957.4485981,7.725351351,31.55555556,102827.2,1395084000,-216.2,5.69,0,16606420,155891,678,4005,84897,3822,36617855,194876,449849,909850,3128,0,32600,0,0,0,0,1.697234742
UT,2005,6.294171524,673.4292818,1215.307692,7.645860215,30.88888889,109278.2,1480644000,-258.7,5.92,0,17117995,160275,678,4005,84897,3948,35970406,184802,784463,1177502,3102,0,40908,0,0,0,0,2.550005658
UT,2006,6.492735567,608.8494624,1301.707071,7.65877551,31.1,118621.1,1578408000,-235.9,5.99,0,16609368,187399,678,4005,84897,14867,36855551,190608,746783,3388550,4838,0,62126,0,0,0,0,2.307758878
UT,2007,6.69116108,452.9746193,940.3846154,8.108357488,26.27272727,124508.8,1781799000,-282.1,6.41,64.2,16592519,219700,678,4005,84897,31032,37170794,163925,538781,7424219,4678,0,39147,0,0,0,0,1.617139834
UT,2008,6.743508526,534.6384615,1635.858824,6.894820513,27,123382.1,1830442000,-274.7,6.49,55.3,16926608,224188,678,4005,84897,23688,38020368,254277,668086,7366309,142742,0,43614,0,0,0,0,2.033683638
UT,2009,6.397368887,538.152551,1309.168539,7.069417476,28.08333333,120997.5,1868213000,-321.5,6.77,40.4,15925250,214220,678,4005,84897,47878,35526125,279121,835257,6444042,186995,0,36056,0,0,0,0,2.680759528
UT,2010,6.117021449,686.3869369,1770.182692,7.130092166,27.72727273,123476.3,1947584000,-314.2,6.94,45.1,15233176,219213,678,4005,84897,56339,34057265,276949,695511,6455396,173636,0,50358,0,0,0,0,2.463277425
UT,2011,6.459760319,615.4953488,1110.818182,6.954056225,28.45454545,127216.9,2056507000,-345,7.13,0,15004971,222227,678,4005,84897,58006,33137662,330188,1230165,5256046,164703,0,53950,0,0,0,0,4.022694598
UT,2012,6.42651457,436.3533597,1007.454545,8.596571429,29.45454545,128764.2,2331140000,-346.8,7.84,0,14083904,223039,678,4005,84897,59557,30799120,334638,747787,6579605,133009,0,39788,0,0,0,0,2.951353281
UT,2013,6.348174831,475.8479554,1110.482143,6.798178138,27.1,132169.1,2483833000,-339.5,8.15,0,15528650,247285,678,4005,84897,70926,34284958,318908,504994,6606423,160864,0,26002,0,0,0,0,2.131909563
UT,2014,6.462432112,553.5430769,801.8888889,7.903992395,30.16666667,136325.2,2509653000,-377.6,8.35,0,15062456,241737,678,4005,84897,71040,33257411,522092,632812,8291455,118949,0,25182,0,0,0,0,2.85641717
UT,2015,6.28776251,549.6388889,956.5633803,8.226551724,28.90909091,141602,2579468000,-349.2,8.54,0,14580342,232612,678,4005,84897,85134,31656491,429518,768772,8217665,105733,0,19731,0,0,0,0,3.108840521
UT,2016,6.431818582,578.7211618,1155,8.092479675,30.16666667,147555.5,2631611000,-366,8.72,0,12000639,240114,678,4005,84897,84214,25897428,530058,816403,8548252,175374,0,31165,0,0,0,0,3.964967444
NM,1998,7.422532936,398.8954248,356.0902778,11.170625,39.25,996014.7,1232749000,-4173.1,6.78,0,0,245823,917,5113,121590,9206,27537426,0,236412,4513549,0,0,27476,0,0,0,0,0.759861019
NM,1999,7.504623704,408.5798701,405.0352113,11.19353535,44.28571429,1046471.5,1186775000,-4242.6,4.6425,0,0,236264,917,5113,121590,11013,28067704,0,242710,4156548,0,0,43881,0,0,0,0,0.780161501
NM,2000,7.172454471,379.2825503,527.1138211,11.56087912,40.42857143,1084844.3,1237139000,-4150.8,4.695,0,0,266469,917,5113,121590,8464,29065954,0,221152,4638339,0,0,88111,0,0,0,0,0.674904077
NM,2001,7.108910159,329.4410256,693.6641221,11.1711,41.92307692,1107932.3,1339930000,-4395.3,7.16,0,15955052,266283,917,5113,121590,18652,28402187,0,237321,4887271,0,0,66212,0,0,0,0,0.76156051
NM,2002,7.278535407,325.4816456,352.4892086,11.20154639,43.28571429,1098776.8,1291761000,-4690.6,6.73,0,15197035,235098,917,5113,121590,19408,26902879,0,264591,3441739,0,0,33089,0,0,0,0,0.926233524
NM,2003,7.31424896,278.4953333,338.124031,11.91741935,43.61538462,1101603.6,1353663000,-4963.6,7,0,16541512,221021,917,5113,121590,0,28812844,0,170699,3518706,0,0,50670,0,0,0,0,0.524373866
NM,2004,6.941743702,462.9604167,699.2807018,10.98644444,41.75,1129017.5,1409154000,-4966.3,7.1,0,16660841,223575,917,5113,121590,0,29263902,0,138948,2992675,0,0,31375,0,0,0,0,0.428496094
NM,2005,7.016428638,411.560625,559.1068702,11.83602151,41.53846154,1167640.1,1549338000,-5518.3,7.51,0,17033665,220717,917,5113,121590,4648,29947248,0,164993,4187215,0,0,36910,0,0,0,0,0.49398949
NM,2006,7.089557215,429.1361386,543.2240437,11.38242424,42.5,1196694.8,1579264000,-4925.7,7.37,0,16961078,223636,917,5113,121590,21885,29859010,0,198212,5889598,0,0,41486,0,0,0,0,0.611207533
NM,2007,7.090117799,382.5155172,501.9708738,11.16330189,40.91666667,1203502.8,1655946000,-5138.3,7.44,0,15958762,234236,917,5113,121590,15994,27603649,0,267978,6660003,0,0,44470,0,0,0,0,0.820915901
NM,2008,7.387643065,379.727193,453.7938144,10.8255914,42.78571429,1177915.1,1839843000,-5233.3,8.35,0,15397619,246665,917,5113,121590,18886,27014233,0,312289,7966007,0,0,52588,0,0,0,0,0.936474867
NM,2009,7.087602489,331.0191388,526.9008264,11.09189474,41.23076923,1221256,1751920000,-5931.6,8.09,0,16512524,241194,917,5113,121590,33664,29117308,0,270963,8661072,0,0,44611,0,0,0,0,0.798966775
NM,2010,7.27882308,403.2592275,691,11.35371429,42.41666667,1267972,1883259000,-5859.7,8.4,0,14536265,241137,917,5113,121590,13679,25617790,0,217011,8512081,0,0,49869,0,0,0,0,0.670407199
NM,2011,7.644114319,266.7937198,549.16,11.57666667,77.25,1270516.7,2014778000,-6395.8,8.74,0,15496305,246418,917,5113,121590,9426,27140865,0,194766,8565983,0,0,37801,0,0,0,0,0.568007186
NM,2012,7.445650248,225.9195238,396.7111111,11.81709091,131.1363636,1323400.8,2046704000,-6307.6,8.83,0,14452448,243961,917,5113,121590,14266,24994049,0,222820,8799041,0,0,46151,0,0,0,0,0.695749868
NM,2013,7.258196523,346.3137405,427.3777778,10.61945455,85.7826087,1325490,2132483000,-6328.3,9.25,0,14269521,245502,917,5113,121590,18517,24145270,0,91838,8975244,0,0,57848,0,0,0,0,0.331508721
NM,2014,7.141805951,328.7845865,267.8,11.10530973,42.76923077,1347559.8,2231524000,-6349.8,9.65,0,11913479,247637,917,5113,121590,18014,20355634,0,141718,8719770,0,0,64665,0,0,0,0,0.545164112
NM,2015,6.641285132,481.4922727,564.8965517,11.22694444,46.7037037,1372232.4,2222641000,-6483.3,9.62,0,11881563,250518,917,5113,121590,19573,20439532,0,99471,9364624,0,0,62960,0,0,0,0,0.396996481
NM,2016,7.329581836,323.9231092,137.2432432,11.92741935,108.04,1397723.7,2100939000,-6871.1,9.12,0,10546850,247761,917,5113,121590,17663,18365269,0,145929,9996545,0,0,49646,0,0,0,0,0.572499396
TX,1998,6.283091003,834.1514184,22.86140351,19.34694981,44.38095238,927742.2,18486480000,-2142.1,6.07,2444.4,0,4205459,1367,6862,268596,94345,135426025,0,1424821,172143924,553334,4077715,1580092,0,134,80036,1254609,0.901335823
TX,1999,6.549512299,603.4207513,29.42513863,19.31640625,39.70454545,963961.7,18243045000,-3049.1,6.04,2070,0,4009689,1367,6862,268596,74465,140864899,0,1120206,172060773,895076,3971925,1750919,0,86,319960,1126536,0.819794302
TX,2000,5.988162478,826.9798214,50.87269373,19.19268482,42.42553191,998148.9,20644280000,-2774.1,6.49,1907,0,4421777,1367,6862,268596,126174,140671964,0,828963,188733295,1568040,3798047,2815642,0,41,492146,1152246,0.764160117
TX,2001,5.892765766,879.3673004,51.98275862,18.79148148,40.2295082,1021693.4,23546263000,-3621,5.474,2027.5,92437807,4252152,1367,6862,268596,95828,135099921,0,1200334,190110982,1447233,1574325,2803403,0,0,1187510,897611,1.011097377
TX,2002,5.757251424,923.6954813,29.90285714,18.46857678,42.0483871,1042350.8,21250573000,-2538,6.62,2062.1,95672686,4303831,1367,6862,268596,245686,141847241,0,1123494,196433408,1957186,3052993,1620963,0,0,2656104,1073461,1.456740434
TX,2003,5.765293351,699.7762712,8.228033473,18.84625954,39.74576271,1048182.1,24210704000,-3280.4,7.5,2018,100269279,4050632,1367,6862,268596,359726,146989511,0,896539,184911350,484320,5999490,2515257,0,0,2569852,1036162,1.406249411
TX,2004,5.357104667,1119.838289,65.09643606,18.68515901,40.03333333,1104047.5,25482302000,-2586.9,7.95,1976.2,101762999,3908243,1367,6862,268596,251780,148884655,0,1300609,188754664,744556,4203684,1728906,0,0,3137690,857217,1.5855589
TX,2005,5.864904945,600.1280808,24.08961303,19.21149153,38.65517241,1132550.4,30563772000,-3654.7,9.14,2191.7,101232971,3503636,1367,6862,268596,246705,148358023,0,1332560,197665258,890313,3271770,1582696,0,0,4237211,851697,1.860351266
TX,2006,6.115619745,757.5895669,23.56565657,19.87196667,41.41071429,1209018.2,35448237000,-2970.2,10.34,2404.5,99660962,3432236,1367,6862,268596,255701,146391341,0,661970,197870235,989208,3798403,1789183,0,0,6670515,892045,2.360086836
TX,2007,5.457111079,1077.243083,64.0221328,18.64126246,37.8,1273882.1,34772753000,-3087.6,10.11,2479,102915788,3516706,1367,6862,268596,367066,147278890,0,1644435,199531281,884931,3601213,1308903,0,0,9006382,914163,3.273203367
TX,2008,6.040347069,652.6441026,12.02119461,18.87630662,41.5625,1274662.1,38236491000,-2831.4,10.99,2442,101839927,3546804,1367,6862,268596,438474,147131841,0,1039468,193247077,568906,3400507,1033521,0,0,16225022,975599,5.130621795
TX,2009,5.801781927,852.8429467,48.00694444,19.23807143,39.75925926,1270964.6,34062762000,-3510.1,9.86,1986.8,95406650,3387341,1367,6862,268596,429076,139106598,0,1028658,189066483,310169,3649304,1404606,0,0,20026104,649299,6.222936575
TX,2010,6.129868111,792.5698089,91.91522158,18.55887147,39.65454545,1301808.3,33496583000,-2979.3,9.34,1679.2,100281132,3574398,1367,6862,268596,545137,150172832,0,1261833,186882239,339016,3290570,708481,0,0,26251410,900074,7.819179025
TX,2011,6.52712884,436.6858478,88.29761905,19.80629412,42.26153846,1343700.8,33832309000,-3430,9,1261,110098425,3693905,1367,6862,268596,678127,157896534,0,563055,200500148,318949,3389839,976806,0,0,30548088,928280,8.266186049
TX,2012,6.128532257,720.7870113,43.74050633,20.05175074,38.32307692,1410447.8,31217788000,-3332.9,8.55,1187.8,97305165,3850331,1367,6862,268596,700276,138088223,0,584476,213901281,297798,2998816,1484204,0,0,32214172,983984,8.813450051
TX,2013,6.017196103,771.3446589,125.8508287,18.61299694,39.11111111,1470464.6,32797323000,-3659.7,8.66,1265.1,102486695,4021851,1367,6862,268596,730230,149404242,0,480042,203798415,272140,2399969,950801,0,0,35873622,992694,9.642030948
TX,2014,5.887039169,678.1172121,69.50609756,18.18863333,41.44067797,1518613.7,34831998000,-3664,8.94,1672.6,101657503,3928277,1367,6862,268596,777506,148173726,0,566154,204728864,439514,2209447,283281,0,0,39371138,1095281,10.51442577
TX,2015,5.587811907,1225.238861,222.3509934,18.9090604,38.17741935,1595969.5,34124300000,-3311.1,8.7,2216.5,86779197,4113608,1367,6862,268596,783647,121554284,0,956411,237731427,734325,2579301,241565,0,0,44833366,656578,11.51752088
TX,2016,6.125508813,989.7001193,11.68339768,19.57244068,38.54237288,1606579.8,33588069000,-3450.8,8.43,2226.4,86130492,4020915,1367,6862,268596,827708,121230931,0,1103274,227553590,702918,2624995,200721,0,0,57550514,907284,14.63254104
VA,1998,4.708641376,1163.6,212.8974359,14.14146667,33.55555556,20705.4,5323715000,-39.1,5.88,840.2,0,260332,1080,5963,42775,1061374,34875765,0,1283295,4236745,0,58,2926054,-955440,0,0,1537189,6.508207265
VA,1999,5.163296559,1060.865179,297.3362832,13.36469136,30.88888889,21845.8,5454492000,-46.6,5.86,582.8,0,276793,1080,5963,42775,1073438,35444523,0,681687,4639481,0,0,3362738,-1227757,0,0,1622858,4.715721449
VA,2000,4.757551726,998.4051282,443.1517857,12.53141026,28.11111111,23022.8,5741668000,-60.7,5.94,714.3,0,268770,1080,5963,42775,466931,39761316,0,711983,4653327,0,0,2938544,-1340991,0,0,1677169,3.100358824
VA,2001,5.191172426,876.1772727,140.5641026,13.17278481,31.14285714,23710.2,6004903000,-48.5,5.172,1040,15427618,237853,1080,5963,42775,598968,37769911,0,1014223,4196071,396807,0,5461612,-2240077,0,0,1148103,1.078105983
VA,2002,4.768503455,1079.621429,284.5603448,13.72121951,32.06666667,24452.8,6288046000,-76.8,5.414,628.5,15416555,258202,1080,5963,42775,663351,38082381,0,868217,4386929,446922,0,3792604,-1988835,0,0,1407921,1.994679339
VA,2003,4.223317255,1562.25283,694.3113208,12.51525,30.81818182,25293.8,6366742000,-75.6,6.448,412.6,15200844,262970,1080,5963,42775,673813,37093331,0,1781570,4619066,452937,0,5780336,-1498159,0,0,1587544,5.04009888
VA,2004,4.348910353,1232.604425,270.0695652,13.12721519,29.90909091,26554.2,6782852000,-69.8,6.886,311.3,14881801,277434,1080,5963,42775,699236,35656006,0,1583051,6437809,488022,0,5153611,-1166111,0,0,1733120,5.632718038
VA,2005,4.580337902,1020.06087,356.0720721,13.59467532,28.81818182,26899.5,7225403000,-81.9,6.672,260.6,14919536,299746,1080,5963,42775,695204,35424875,0,1484353,8294770,478834,0,4264658,-1420823,0,0,1802692,5.019986158
VA,2006,4.762131038,1158.490164,175.7317073,13.75852273,30.54545455,27126.3,7323708000,-78.8,7.184,191.4,14194258,274175,1080,5963,42775,678409,34288141,0,1351195,7215450,491019,0,839213,-1167444,0,0,1780043,5.810100909
VA,2007,4.844337936,891.436,197,13.89511111,29.46153846,26793.2,7948044000,-81.4,7.128,150.8,14912701,319913,1080,5963,42775,773245,35420747,0,1248263,10903841,476945,0,2096949,-1620283,0,0,1792327,4.293334652
VA,2008,4.561848266,1029.103937,138.7435897,13.25544304,31.07142857,27426.3,8810946000,-77.5,8.38,135.7,13368488,299364,1080,5963,42775,782172,31776356,0,1010992,9315082,434206,0,1150360,-1637688,0,0,1916287,4.629869017
VA,2009,4.28748966,1304.421678,531.2809917,13.06847826,29.30769231,26999.5,9689239000,-119.6,9.196,132.7,10802579,319134,1080,5963,42775,709202,25599288,0,1478629,12201384,420043,0,1087662,-1334709,0,0,1708313,6.117617629
VA,2010,5.02426897,1071.174286,855.1769912,13.37607143,29.64285714,28116.1,9893712000,-99.2,8.69,133,10957617,375421,1080,5963,42775,815344,25459220,0,1500181,16999126,414121,0,1292860,-1490602,0,0,1404305,4.804934545
VA,2011,4.624186213,1228.753571,246.5714286,13.83484211,28.78571429,28732.9,9747732000,-99.3,8.84,125.2,8798848,373444,1080,5963,42775,789638,19881112,0,1210390,18332373,470240,0,502645,-1481293,0,0,1406003,4.681795489
VA,2012,4.810868963,1028.783333,242.9736842,14.25858696,28.5,28893.6,9779539000,-96,9.07,223.5,6496701,410106,1080,5963,42775,922654,14180796,0,1043774,25037750,396690,0,363968,-1365574,0,0,1435790,4.847323324
VA,2013,4.539206899,1307.137931,388.8043478,12.93758621,31.28571429,28367.9,9896812000,-90.3,8.96,216.4,9869373,418506,1080,5963,42775,959726,21160502,0,1253668,22651167,474766,0,313287,-1189000,0,0,1946216,6.244669472
VA,2014,4.678944802,1115.318012,673.4666667,12.59159574,31.2,28510.1,10287861000,-85.4,6.948,72.5,9512531,419705,1080,5963,42775,1002069,20840167,0,1281803,20847650,497693,0,1195194,-1295354,0,0,2732765,7.900479867
VA,2015,4.626482737,1253.15,492.9166667,13.70227273,30.64285714,28876.6,10442643000,-84.4,6.504,0,7960943,500477,1080,5963,42775,1103031,17231426,0,1158427,33284215,461552,0,1107834,-1036382,0,0,3041127,7.570736255
VA,2016,5.087786222,1176.061006,519.9866667,14.10686047,31.66666667,29206.3,10242641000,-90.2,5.656,39,7828236,543343,1080,5963,42775,1119192,16550843,0,1525612,40656044,454540,0,536686,-1162636,0,0,3005054,7.15832818
MD,1998,4.540408687,1063.772727,184.1212121,14.11655172,33,231791.8,4045023000,-570.4,6.99,738.7,0,188552,189,1036,12406,605046,29294727,0,1739737,1990596,0,82316,3454350,0,0,0,155647,6.699538955
MD,1999,4.979343668,1102.52,438.6333333,13.24,32,240870.4,4157853000,-609.7,7.04,591.8,0,196350,189,1036,12406,614474,29687655,0,1424197,2125193,0,59891,4290788,0,0,0,171088,5.758586846
MD,2000,4.574068109,1072.713333,616.4285714,12.35565217,34.66666667,250851.4,4093558000,-629.3,6.104,346.8,0,212133,189,1036,12406,638830,29451065,0,1732619,2852876,0,74572,2388595,0,0,0,179580,6.835895908
MD,2001,5.002055742,903.8193548,320.8928571,13.07291667,32.33333333,260906.1,4230166000,-686.3,5.318,794.8,11158140,178376,189,1036,12406,361076,28379409,0,1183518,1760814,247700,0,3021638,0,0,0,11939,4.45154955
MD,2002,4.663356034,1051.332258,394.5925926,13.4962069,34.6,270898.8,4792205000,-672.2,4.946,437.4,11244749,196276,189,1036,12406,338726,28712053,0,1660989,2214431,255033,0,2282431,0,0,0,182904,6.122943059
MD,2003,3.910291011,1544.311111,1143.45,12.072,33.25,277982.6,5333810000,-798.8,5.142,536.2,11779577,197024,189,1036,12406,370813,29939085,0,2646984,1195643,278222,0,3572182,0,0,0,225241,8.48337234
MD,2004,4.223331311,1194.2875,370.3928571,12.72833333,32,291995.5,5723766000,-829,5.626,324.8,11575516,194725,189,1036,12406,396824,29195458,0,2507520,1183302,288615,0,3296842,0,0,0,192384,8.355771824
MD,2005,4.432321984,1118.475862,462.6923077,12.9932,31.75,306126,7033899000,-994.9,6.36,421.4,11709652,202509,189,1036,12406,417380,29302792,0,1703639,1886986,293560,0,3805570,0,0,0,205984,6.186219975
MD,2006,4.564606793,1146.328947,214.1081081,13.7347619,32.25,311609.6,8331750000,-942.9,7.826,206.7,11638354,182294,189,1036,12406,408095,29408020,0,2104275,1770206,304636,0,580726,0,0,0,218064,7.847422756
MD,2007,4.58565943,926.112766,462.6046512,13.26136364,30.83333333,311951.5,10407885000,-1029.7,8.998,211.2,11883837,201053,189,1036,12406,400365,29699186,0,1652216,2240926,286551,0,984831,0,0,0,203099,6.359909025
MD,2008,4.362006197,1155.184375,154.03125,12.71833333,31,315724,11394103000,-976.4,10.12,82,11065168,196067,189,1036,12406,414782,27218239,0,1974079,1848149,285645,0,405840,0,0,0,197704,7.996939072
MD,2009,4.106674931,1355.891045,629.9285714,12.93107143,32.14285714,314737.4,11273003000,-1123.8,10.086,129.9,9804743,196510,189,1036,12406,375721,24162345,0,1888769,1767844,255893,0,329901,0,0,0,175058,8.42515373
MD,2010,4.764458198,1081.174194,1436.461538,13.384,33.28571429,327088.7,11643833000,-1097,9.862,110.9,9845704,212020,189,1036,12406,407402,23668204,0,1667397,2896978,269907,0,322438,0,0,0,164688,7.618076448
MD,2011,4.367504653,1365.846032,650.3636364,13.61178571,32.42857143,333963.8,11147679000,-1185.1,9.388,0,8917189,193986,189,1036,12406,379888,21058937,0,2547123,2310660,298562,0,228967,0,0,0,168433,11.46776317
